NU_INSCRICAO,NU_NOTA_MT
089613ac7dca24109f84c72a97c83b2768b1df1c,464.8901865154556
527773409bf373301dbd835e59a263c035c043b8,457.33062656890706
45c95a1640ada5c9206fde19c4ccf68929c5ec0c,454.46858702707493
c4cea54435c0fd0e171eed4c215479bb3ca86113,429.7205017952764
7d5cd89c6112b9a202a025a24355135bc60848c6,466.7838330043027
b70ab62384aa80545928a311f5b5d3db2f4d87ee,554.4555423972854
c96431dd924f366d2229a7f1455388b8cd85be49,570.318541398666
1b72da5bb82cc150ecfe71218c02f155d694230b,458.97240977497927
e429507efe1c2680cc464481850117d17083cd88,481.5589547134066
dbaa6ee7502cbebb6f058fed5d2f960b19f451ac,421.9025288003728
e724482370ae6126008ade80b564ad8d8a0a7cbd,455.1472204346569
2ef4e2788e2f815f9a885c899f75d5dfeb234a02,584.7866318946317
c8762fee25b022eb5b4918f8f689e4fb6d19f73c,464.69292431442017
e14241b5119dc1ff2c99b9c0c478aad23d9d9d05,493.5209363816503
7f898f8939ae054359f83ee154bb91bc7dd2c959,531.0573075990811
3c52d067408ec25a676b6fbf5b5c6d63c77cb6bf,460.64471140019845
82e3b12c6366008fabc238f299f117074e78de5d,400.62515273846583
0d838be0e718ceb786cdb10fcc12559e00440240,524.2366166036352
1b092b6c437359bb84f0d0f8d1286a1083d0e0d4,457.1743561845695
5a9d89465845ac2d81366275cbb1a81d627efd36,454.26991933387376
c83fe640ba466ba904ac1055e53a875289888797,426.9850839226959
8855ae8971b9bd9b02c45a82c6c894a2e76ca542,468.537362490714
a2945f1e7fbadac669590b7d9fafb6c900bca3d0,379.95190516703593
328639a0c753715c30a58bae70c82f2101153eb3,423.74205536601613
ffc5eb6764d7640edfbdaf4648cd54a12c94dea9,462.61376221848434
643a0eb394b50694c74d5b5fc70b7f7f7c93f9c7,526.8030450189351
f56746cc2900258507d2b32c126f8db090db856f,457.2237906655619
1a4963b5fea8bb25c67750cdafbe84b01efad177,408.31920169336297
b520c940e62f4ed684417e7eacf00d85752060da,481.52124305306063
2e170cf2651ed448991af6fc5df15167733b2d8f,505.884865330134
6efdd93a0ae289be6bb5a400bfc1deb077d75886,412.8633067153011
72ac2acc787d8cba0934cca3810ac091d792c8db,504.0837936770312
92a25eee14554806f081869cc9dac868fd1860fb,418.44026160306964
1f12a9b01eb9ef227a5482f498f3354bd485d9a3,414.5113986875332
acfcaf61fe2a8ec90ea2648c3125b7dc4dd13b74,462.0955371493997
7ec2f787b9f57044bd98c0d4854f521c9f9ec635,590.0341876696634
e8d2d318a1e057e9cac8384f1269a86c4b36e0a7,433.06498389428873
1730807e4916c5f7e8ab21e02ac5657bcea3e732,494.24970877186155
b45fb481022f31dd47c63c1c3e2ccc3b5915b67d,472.69048625549885
1a46d99716282410d1170f0f35069b34e34415d4,460.05500166252267
0467e022da4ef897f666bc76f31e1bc8976f7e92,494.5588435251181
993aca0d5eac6741117947c82a3647102096255e,454.57853869611125
94c96ade6ade21deb080bba6aad537fc4f195d47,493.840276167922
36bb672077a46a3e4755cef90437a616d28bdf23,434.7385336229738
e406adf1d4712381dcd4d1c9d78fc9d7f14ff450,390.6317309434836
328ca19128d276eb4fbc309c54ec7f346c803d2f,714.1771757161596
27cdb62f0a2a5467efeb30aafbf246ed2320c532,405.3670958502344
c52cae37c3653620bbec72264c502f45ca2a8671,471.3163669801789
f9ef2695eb0986666093945894b8f2fee351bf22,512.9300703952727
2178c497293d0cab01ce74f5105b1a398fb12d8e,449.48616392794
e21faa0c07406dde71ec02f266b19b314ba8b0e2,478.7486979984034
8a021391cdaac100dab56c59284bd50137a74129,542.8240240766263
12ee0df69325d97cb95404958c4acf4112aeab8a,480.9319790321043
b4ea8e8529711d52ed85b1a1f8ea0180bda442b8,495.68239842538605
66cf0f8b5af2466f9616fd15c0c10344df84982a,538.5235822233715
720ef6c1d6cb4978762fb0edf4e55fd8303fe35a,451.4660509029772
60edc5708acd60680891ea15379dd07c7a5924ff,455.7289266983834
b9f786712775e0d1d735398d710b01f404c985a3,395.38195933717094
564958997e204bda06fbe90afc4722805c78a855,569.1255506991126
36f38ea81d1305770cd5153f1e1667fe8a1eb47f,418.5720703952705
527098f4ee3ceb5c393981930d23b8fe154f4db9,451.4054970816592
5a42c3f801e77d628649a6c34f3a4e5b80f232f7,491.9742485850433
8296743fdd105ce9183561cf5b359b0a3781465e,430.92091942247714
a3b79e8c739832c77df2ba6bcdb23a7518155a33,479.1375183960773
6602c7f15a1fdd082265b64976448c6809df792d,472.9170274359389
31ae66f0fe024acae4490915c348e487f2367574,510.57488241479723
81901aa980653106e64863d957387d24e2c00af3,417.92302503656504
28e10d1bd0b6effe0edd503446ebda948ad240ad,426.1473819803821
53a7ee52a87f80241e2ca13c923e06b72bf3a059,410.9321542433556
50be5f75fdaedae454b0c3d63b7277854bd08d8f,474.2315840434366
82bbb4f6c87f03eecd6a3eb7d03a398bb82d155d,469.05429225121776
0e2c166db6aa7deccbe4896423a1d68f6d57b0f1,559.8419538478729
d1e2b5c758988b6d69e90aedab3e02cae47d61c4,459.8462905037365
02681b5c893b94db204713cb4b20dde6fc3f2f95,514.7592090756177
6ce4c0e0784b3881b36b3d1c047ac6ad121681da,407.53666723660996
829dd51f77f3ae74c2216de2d86139bd0a03367c,476.7575069582361
28c6829e69879bc1d34db1cd51b89562d3cc596b,500.4823616851395
ecb9f0d7a261c9f27865ea22f2e643701f721eb6,472.44189339932336
96715a069fbcb2e84b26a01563921962ccc4601e,478.14621368368705
923538833160e8432636c88e8119378a43b3d766,449.4908004711664
aacb834258765a2959ee63c57d2be4923d11a696,441.49500215020527
c32e484025571dd94255a77f21de08ab8d2aaba8,476.4786531336285
d425deeec0a3c7006f14d732eff8933d5155067f,465.3970249350664
f7e7aa93db083d1f25b43cccf4ad2c03a7953cd3,471.280813438498
716a178e9a6f7791b820da77879943ac9040a547,483.2772370380738
430212cd8767ef2bff8cda0f61729203fef7523e,405.80112282430235
e97d33221238e445688a0e984778d4ecac788be2,494.10815490013636
695c9481580951d830c4431fc6c9dee778ba9ca1,481.6593114422024
4bc5712bdb9067b1814e969e71d5cdad59bb38d4,508.5018589432884
0411742cbb54fe1b6927b25f0bb52b885828c828,434.62928802507355
780505a9d5fc3c6da53686c0cc8bd871f4db00bc,389.30153210930695
bc40729846bf209b06e2a9a890e01d4e6780f5b4,485.3250597711775
e4e7a38b58319ad0a5cde4848622b21783c907e9,490.1614775039444
9c5a0a82074c75cb072752d71da42b9c6c27b0a3,562.4617789465499
aec1b63c3f0c9554e533752d8fe138ca82101d4a,422.84765646492656
4cc0fd1efaa148872a1f9edc1b44efef48c91c2b,489.39653767682813
4b48d500ba4410546ce01f7f6d44bcbafa73994f,407.7496969404421
edf33c347c866d26872f540bcc1f6ae415f3294c,468.5815563060867
54f4e6037b9d1eb4a2a134306d37176787f1c1d3,561.1861750866551
3a265ea6ebdc4eb2520db912adf5592f03b3d634,409.3544760318142
99bfcef2dc3695a617f241bfd3b6ead3fd653d41,464.67131055882396
0ade5488fd62db34c11a369bdbb4327faacc1635,480.34328837236416
e418fbb77e6ff4103205f3b7f6a66d53183d809b,475.6298223229057
8ddbfe70cd41135cb6f125335a48d100789edbf7,380.8259357662501
fa2f4f80278ac5441ab2f2d8c02a9f920ba6c119,475.41748711624774
1d3e406d0223d4cb0328850d689ba9fcadf62776,435.45060941211244
67d9e9d6629fff7ad9cdb0f1e48c76865637aa73,448.9133168875612
ecaf075653faf2dcdf946c0ce50629f5083347c0,420.5817702186754
7a2bba61a48894f9bd6fc981f77f2b627b0d8ae6,485.0744463911431
d43894c5e83bb3a7e5000636295b0b050de19309,459.65551239869257
5b7877d12550dd35d27a02b66a13f2a27bce11ca,441.69350969612145
18f800ec03e33ebad5fb97aa8465dd3e5961337e,436.29998518557585
bb39cc6296f2c9da3963994899c5c34b50965720,467.9698760556885
76facda8958cbaf5dba09a4d35d3b4de7596a49d,456.7910660303393
b05356be088f726b5ba7e0b0a9aa1b5cf4157b2a,500.55747528784144
e887be276bf553575b20ed1a0de8833d9cb7e247,476.13802269260833
cc8794762ffa592758b5117d67e0d02e2e8b9c49,512.7847233751822
894d277c608610fa8c31db531f64582b9569b2e9,445.0924241058666
b2e029961aa0f20071b74708e0d97e6f200ec582,439.8014831298267
12c7d85e168b09a0278df140a22bcb0052a59b0a,417.9994731775619
64c4892488a9c6281bdabf467a0b5a6382d248e6,471.48928016928033
944e790f6e64eccf6df361247858165f17dd7abb,485.72442318943797
ac112e94587e6e4249b7182329ee5a5040ae94ea,524.3695008170021
a58cf11e498228f9aaca92b0c49f955a6163fb59,441.1862502687373
e8c84701c041b7f3b39f3125a0449fa633589fbe,500.4561655814429
af8dd560d9ea4adcfd0d2b6b5f81f95fad9c3222,547.5868338382991
c650c8f7cbe1a7b00f4edbcf43c8b97ce85d0d64,458.26680567324155
ac9cc7dbe0e70fb6717aa371a23aa75e6594ec02,426.96653769126425
e64ad901853230e396be49311ea98121c348fac6,497.1289968537321
8532af19be3729ea233c1f29e4c015820fc7fb3a,475.782631687827
6de1d7f2ad49d20e5782f8cacf4f0b677ff2d316,446.1345311965033
26853fd075fe27954772c3070997635b94f32b83,412.9284596122874
3159f29994dadd5cba1f94c3f3b9ac69e24c1cc2,543.6752969072102
574ec310dee846f9ae8eb278480257d463f6fbcc,465.57938805028886
ebb32b8df4ff9b202ba904f310724ce230cb4305,474.6469956495502
8a46e35787225c3e7adef2b998ad9c93a952106b,515.9321902903049
b62bf908b504e8c6898777a7f5b88afed358caea,417.9123317879039
10d22971ca4f53fc62d02905809ff1c37fbb68fc,617.4279405161421
0efd9ad5eb41ad08e1f1af9fbe59eb5845323860,447.89148113217
cad47b624b484cb16291449cee30707a46c20199,480.4461649091768
8f2c4684ec70392c718c278b10b04ddfbd4ced1f,576.5873763707691
bb6c0df09cb6663f142ce6da382b804353453af2,465.9379762794013
c03f2bcf9ef69bcfdf270b6ffc6110408f0ead41,441.9650843468171
7bd0affe1bdd3681a0faecd80a3d48c023b986de,488.7034876015832
d76614020539405f481c0f5ffb9e6f88a0bf21b7,418.88057414580425
5ce2df96a99343819ead41bf242044177439696d,459.07722578446453
c7463ccdb0d2ad76b5823bfd016d420e02f4acc0,459.16372472140904
a9216c3fc0c0bf14cda0ca26a71c205458b74896,454.879155110929
92acabe95cd7dd1ae1dd63547cde3a4939cf7e2e,495.00399419142025
ddbf5769bc4a6fb2aa16e5a031d8eb7796d1c04c,453.94675849530694
176b027cd932b17fcb6f119cfcef338a175062b8,387.28121673906804
41474f2dda61d97f38ba79906d3dbcce223d1bd1,498.9872399092963
421eb738f9e2ea73e5f4227c915762d6421102ac,490.48896875591214
1c5a1514e6a5c44e5683ec01698a83ce474c2e4d,499.9655848920544
f113b266aeb3cb19dca62ae88de7cc55a13efbf1,490.1221727000929
134d96275e3893946c3a0e1d59f86b336fe64f6e,450.7051935786962
d4e97da32ccb6987ec074aa48c24ce949c05a78c,438.43358185190397
fa556e489987a0588e9a8edb5327e2bde1679670,477.19419095999115
95c1d266a2524560761df98b376c17604733a6ad,535.7982704265828
c11c4303d2632cde64105a35554ecb77a8564260,473.95716121352723
30ddf113f77266181ef7bf57ea7d4ca3f505fec7,455.65428047498057
6d94e9582cfdb5d239f21b3ba08b619d81c5e8aa,572.400815542321
3671441f51dc0c3d052e87d6b8beba46bb70bfeb,421.51751603347856
580c34923cbde328e0aef1641dd02033fc862c04,449.4190592986001
156e1fb82056b0f6953c443446eb4dcceed7c03b,466.3117365050079
29d8bf198da9caa59047268faca60207da24d1b7,529.3958903765146
1b3f80a1cd9fff0408e96169fcaf006936b34fed,447.61708110323275
b5932043b62e0c58e16e2cc2c9d5489390e5c895,463.8976337812182
99092cc60948943c59d68d62ed81a75a03059113,482.25692895314677
fbfc631ae23a558d8dd92916cf2e8b5f923b0681,451.1072789140437
dd69fca6f17420dc911016a79e70583ca7ea330d,425.54176715859467
d387995af060965fb9d18973f3dbf4904f071066,423.99466162850763
27dbf6c09f5e0f3756ad3e9ea156fbc330601a6a,481.8662725402748
543674772357cf9d8a7a8e7dfb89384af80ec30e,482.7293221728062
80a12b8a4c9df4ef4f78a33d41858b6f1ea24144,413.2320653779456
dc2699d27649dbe52ebbe10001c0bb5ba71310c0,160.42757888822678
0736d379ea0962e316ce84cce8e883321be36abb,416.8042221298086
98cc842c547c69a0d27776e272fd8b61131b0b37,421.4499640248643
890b7696fa85ca2b3e90b3951efec2135e88d5cf,432.1890871807622
f3c4cd2f095979416fcac08d630fb1b1623ba5d6,629.8806192615875
d84b48f7dc7a6e387e6e985525143589754c5b13,447.31822193072054
71c9f09a9ed64f1cf7ba1bef4a614ad21e00afc9,513.4658373771371
dc4fe9d4124d9278f58f6f999711116a3fe58be7,472.19626803413644
f6624d763619c0898b34dc02adf06f53a1721cd0,430.24664368539806
60b1c12559860e7ad966da4c4db5c78e17278fc0,484.7390095512771
a3f3dcb89101d86171f8bb4f4f57939717cf298a,453.93551058449873
4f365503582b97ea96462d0d36895a5e7f5926df,408.51379043290547
c80869804effb21d50cc8fff3f4c27ba5521240c,391.97349287799574
d0f351638d60e84b890a498d69c9a7961cdcdf36,449.0415664288661
48e8ec135997ff3676648d5c144c3c7150a7bbb1,393.75528161604166
45484014aefd10ea3e4b08fb93e66c251709cca6,441.50887967728727
ccd8d735f7b3c980582f9086a6cae8b9ce8dea54,436.8552563950666
b2e2d1aa1a539b402da8b8fe52520fdf9ed7cdd9,387.53107473397637
25c9e3b023d4d32d0f15cb9041ea6b2bfbec6a63,588.7064604846316
0fb75ce5f51e8afaf504c75de131eb31f89faf4f,408.1919935205043
26e6e8cec21236dfc21cf98812a3d99a3f87d99b,623.6354811692447
c83c66733c5bd90a59996e473bb69e44f6522976,407.61854347537707
69c67ff1933e4fa099182bbcb24a229d0ad84d5d,457.4722050652413
4c373daf5547a6292c4905696c148ec83f95f083,507.95113542888885
4549620b5459bb28990580f4ca0b4c2adc5b1a68,485.8665597824178
87f89c855f377c5b100ad2986cc6569e31d94a98,541.6409006409831
d0d8601aab147c191ae37365a930c1ed3eb0414b,452.8575708209685
9a25537903e8e7eab1dfb357903d241e24e86fb8,470.26857721623315
eaecf3dd32668664e1dcc2d6c7a69042824806a6,437.97301741483267
d19fa85793fcb8ae3126d10592c9c57d3b32971f,465.1138773721381
c59b370d3aa06b68878c836bceac844953d74972,483.02970023216557
5a6d397150d1a9e9c82e120f92d1e782da34bddb,452.92005135940724
b2128312e70fdb830091aecb6b27d82617e2e226,424.1315277242292
8257941af168c0cc15f28bd596fd922352dae732,386.60221477100976
854ce153823802674f35bbe1ec010b12e9b3a56f,417.83269859441504
27f1db4e266b154f6f7fbef9c225fab472652a7b,422.4801954807645
11b90bed4a05d11169f308370faf81d6e9ca2c4f,436.8594775839774
5c55b7aeae6cb75ec715b4629812175239e45c15,456.4100657332855
1391c7de937e0fea2ad23ebb111e513bf2aca2af,494.8864922734018
e9488c35627294cd8f5a809c0667aef7a3f0d465,456.46701813868947
39c22d725a24b290af887b25175ae0a8d560db4b,454.29164576479405
e001e1d73163c327a4d800697b1b36cd6921f60d,447.10661623081523
b83424ca8973e4b2eebf6eb9e26e842999432d22,387.7619844049117
202da3f471204ad489ebf0c3856437337534112d,454.8712896389104
912d751c54b46c860c5ba61666fc6fc59ca2689d,367.28351005345274
8376d681a277c58f06ab633a06eaa66391126246,472.8957823231366
e114f7b197069bde8e158a0dbeaa022dd0c4e280,446.6496794687106
fa84edf183bd459ea9394d77bdc191683a75ff66,569.3086702953492
76190ff09a736ff83169394b770699b2709c5a27,483.4209580252424
515db15df8581ae72bb8e8358833016adee74e02,473.7342913604848
e2a05053c19e6fba60d0e582e6c7f371728a7106,452.2761484595211
66c14322296ac259374ec98c5c3bb2bd67ba25e9,484.94401628633665
2378556841bc8d5746f2b94d6adefc2db20f9518,535.1955998686963
1e6d55d7b1f72e9b7a8ea53f60f9434f830bc49a,456.76740012674634
796d558152d241567f8a72b535a5e36fe78886f3,431.99708188293647
1093edca7a04127a6e04570ee9cb58ef1bc0a69a,524.3988685148015
3c748fc7a94edb7ac1484373751ffa8574a3281d,429.5258209353093
344a6fc8038e291a6371f94963d7a7f5e1c4d55b,399.18935085236683
92510f53e4c26c81c3bb41aa9b4e967d1697cd12,461.88404897544393
10a1e8808e744c619376bff659f859cd71e8c41d,435.53497672181936
fc959dafc37dde3f173f083486d84ce5c817443f,421.4549251399198
6979d91c0a1903a336c640e14eed100821a0e24d,489.3233333218116
d4e37c4c1235ce014392f6c8ba0436f195b9e459,513.6528681547513
65ce75c2865eb4ae98e31b45fdc15f400d59e8cb,520.150171050356
565a955a60c6073157aa869c0351c626a7171ef3,564.0677925820098
5697c01ee87a008056ebc0993a1028b41a26d251,477.6466059057834
99be797e423b5ae08fe342ea772738f71975df47,628.5865278447852
b579ea83f2d6c15b2c717d16a89827d65f39904b,465.51949549270296
e9373b5c22567bec508f2fa2580e4dc3ff687caa,593.7219810660079
a465af361b68bd536dd8bf61d522b9b21755ab60,501.62928549455955
c8feec2a94d996d03534ce935dec7a034667f107,706.1055548304059
af1890b4dbccbf8b6af56051a39bd4b13d1c971b,478.69731550735577
f4f7888cfe88b7a3b0f3d94749921976353ae82c,468.8637037860456
cdf60a765205a4e99eab17c72a68ff9cfd019dc6,468.48333929131724
2e466f15ac7b80870736fac2d0cf4bd7f362e852,452.5505097849999
85fd1d2ab6ab9205e3ca4770dd1f6205e1f3de70,477.47886612014963
fc83a5c665f70f39b4c7d326118cbf21a898e660,596.1167296330123
c26fbd904781a4f6c37a8f8969778f687c6c1424,478.11475179561273
ced4913c2220be57c54bc9f87bb4f441d5976671,463.3080576403721
880ade460a231d722e8bb0e4d17f3c8f77663d37,411.8213233429331
7c869f5b89ddf3130c87011b6508ee59e32682c5,419.30149840544397
9027f65d4e576928ca59690c280050c53d66506a,662.454549731508
09eb415bcb9842d207139c8bddf32427a134d51e,528.6937161179867
f8224c83e27f4921df62876f7ff660b1dab3d974,467.9565507516196
628b91ee9b4e1e4564424fbfff2ea9f8eddca032,457.37975887369106
dfec3182aec0997207e0845b072498065ec89aac,632.0542888560926
d653549f6d0ba70e2113b2cc56e9a83e331d2462,553.5055792754072
e95674df974af80342f676ca9e3540aecec2b8dc,471.50425284480747
f9333cc1eb8af5bca5469d91e2c5d5f661b118ea,522.5665480611901
2b7b15015ab18dc51893827c7e3f01d931a70410,455.6271641712504
22d86e8b43a9412df86ec15ac231b9919e3ec905,437.8867248195843
1c61035799f6afe7f44c1fb68567d7a8945c3943,621.7379630441599
d5ed4b8732b0d7127a64f7e71137d321c56cc198,414.9862751994271
63edbbe59337f861a710bee4fe8a691d231f23da,408.12257587416593
f62bf9257782d839d38f84376b79611ed0de655d,470.362962880456
cf14952b5b09ad1a9497769e3a08da2fd74c6102,461.81325972727683
21b8ef230efbfca6b5f15b36a3243d76ed390967,470.535281271982
fdfca50f5e6cacd5b30bc546f0fbc271e9a312ff,393.8833261593987
467fdbfc0c6cab31b0d85ec5e373d82fa3790321,449.43115099520867
3de3c134579726fe4606b7a05f82ce19f00adb09,639.6026789564521
0f3f9e48790ed9d6ed17ff5e9cb989849b31cc8c,425.8702227547116
bdaf0955746c2cdd3b9ac2538c7502d312fffed8,405.5150003428531
520c60d32fd2af8be76abd332859b36d8ae45900,426.41093852307375
6cb6e2310b52c2898e500f81bea938446592568b,495.42478248066794
0193b535914e1c5a445bede11a408bf1709cd3cb,483.0022719395204
f3669f0c65dbf99cdf8f5f176587e84d5fc7560f,511.7716105395253
c512a461034cd90a9c5f1a32332b748041cfeba3,462.55083844233576
6f77bbe0fc418131d06d15f50b30073eae680dbb,482.8826613985735
9b378e3937af8e97d4753cdf0c8917306354aaaf,457.06531302308474
1c92f54a5fe563622a0e23cf116461a7e147efd8,524.6245315441636
90facc45f7578775e3278aa0bd4fb59dad4d37c1,421.1838557661234
563bd02a1204c85e79026a020ba5af29bce95c12,543.7071978912791
c8062c4cc7e023996bd37b87295f5a2957ddb172,462.09660592654194
ea7cc5987f9cc7f756d501961f64fa5769013823,464.83644009981543
f654c32a17935317b2e91d8e16aa8dcbf88e2ef2,563.6169924180435
7dd5b0fad5bd47ecbf2e047dee24866a9b5899d6,449.37601032166214
1b61f7e184c7040ae4cea725153965e1f7f75308,430.7975092895232
aea68e00d370c2a0cfd02bf868824dec427bf23a,457.98362456443436
bdfdc7207977f88b15b3d0559fbf6f05b970c9cb,463.81955631090995
95a9c65324583892b2d1a0c1c5163488f92d4a6d,407.8345774123445
5b7e7632cf766876026d0da6aa7c6df77bc13438,422.43069660202866
a3be14b06b7aef01331da18e7a1678222b563151,461.1484529208444
92b8965cf3fb76d11e5061f26e577c23d212b9c5,501.99113439844007
96fd0462597b8cf21b1e918c1947106cd8359e5d,517.7047764129212
5c1cef937c40bf8c30c119160bedde7ef679454e,596.5217675002712
27dce80bee1eadbcd82bc7d09adb063e116870f6,445.11509824139455
271a7e5b703fc3f29f6669415048a760e6355c5b,472.1823581207789
e39fbeab552a4b6492346d821d095c3a0d691555,423.4292698748532
93694c58636eabfe86550e734efb3775ba4d739f,481.258887325832
8982636d1f9cc5832eddae4d8a04ee2c6adbaebd,684.8033641692159
6c05e70130682975c1485a862b6e08b895650671,446.4748271879514
8db36ae38c19710d51d3715a6b2a5ecd84f94ff4,397.4124675254212
15043d6ede69cc06a2f2a72afcb05c1cdb5870d6,373.5619797966422
283df09083d3c7bec2590f22355c7ba32ec88623,487.57163874429216
40b96e97dc29dfc990656e30c1038e846b6c8ff2,474.90076701827996
ff362d0a648559b9146fb97ee248eb423c3d6a50,456.37011297262137
717ae2ab18e7ba03c4f3af66500ece6580b29b71,464.7656962230468
5ae9771e0cd24b8eb599de2e0fd2e04a26520dd3,573.9504679573431
23131f453efc29c2af9553d307692c60a3add1ae,472.148407273032
da42a6267fe6eb7baa0a4fd2a18aad577e6889b2,443.3372526601732
941646a7d24ee2837d7de90ff0a736bb8f61d68c,402.65244463960556
cd705413010e6e74f3b90ee78dbbd8b767488f0c,444.71774159973234
5cd0dfc9a768868f28b11f9cf7870f11cc1ed185,491.0290258666893
cb4393cd17b5bdc120dbc15ddd255aa1f35ba090,423.51250488085276
72882a9cffe151d94be90e02ce3967a91b628099,475.2561284995135
cf62916c9829bd3ad05104151eee856d6de7ca1c,590.437470711402
6b8f4241357e65c0491cc0ef96396f811574134c,434.905576808377
298806ed4313157d412e860ac3ea8833d6ca6970,453.3881972492366
268d48d0247f055ce2ebdd47cd5d1d3ec45246dc,399.83155085901234
4485f973590cff61be5ec78cb3032d5fdf25b809,450.52426360613043
afd0fa3f3fc672e3c5d6c21173b5ba3b8caa5c8e,445.4523094051833
e2252b8e020cdf19b796baeb7b2c7b000a7bfb87,461.28212057376163
8288badec4740382dbf7c33e4095cd4db0021bf7,394.9357542891284
5e139289eb167622f915eea3d1d6e49d15d1c873,522.5319253754835
fc050b2c8fa3446890fe1418332352177dd34506,452.3454161753406
8f309746992f374b4c2ea88f171233a9469ba649,454.1410863505309
ba1d192a71d5ac1a0b9a30bf3c80ef9dc59fefa2,455.8373238785442
145b6344526f9df32f4046c8227282477c51d69f,461.49428783537286
a22cd8d6b6ce7424065e477f2973bfd49b1ff2d6,469.2140324715363
b23775f4cd460ba687d77b058f2bc46381a0fbfe,446.740236792624
